FOMD,TPR,Cut Ratio,Conductance,Flake-ODF,Separability,Density,Cohesiveness,Clustering Coefficient
0.272727273,0.818181818,4.39E-05,0.80952381,0.636363636,0.117647059,0.327272727,0.285714286,0.647186147
0.333333333,1,0.000127206,0.896296296,1,0.05785124,0.583333333,0.333333333,0.755555556
0.384615385,1,8.05E-05,0.851282051,0.769230769,0.087349398,0.371794872,0.2,0.808608059
0.166666667,0.666666667,2.73E-05,0.764705882,0.666666667,0.153846154,0.533333333,0.333333333,0.583333333
0.4,0.4,8.26E-05,0.922535211,0.9,0.041984733,0.244444444,0.333333333,0.153333333
0,1,5.94E-05,0.79020979,0.333333333,0.132743363,1,0.6,1
0.285714286,1,7.93E-05,0.871287129,0.571428571,0.073863636,0.619047619,0.4,0.79047619
0.5,0.5,0.000113701,0.920817369,1,0.042995839,0.163157895,0.111111111,0.30297619
0,1,4.21E-05,0.727272727,0.333333333,0.1875,1,0.8,1
0.428571429,0.714285714,5.09E-05,0.837037037,0.857142857,0.097345133,0.523809524,0.5,0.571428571
0.393939394,1,0.000178255,0.910200098,0.909090909,0.049329759,0.174242424,0.166666667,0.665048756
0.5,1,0.000106332,0.887218045,0.785714286,0.063559322,0.32967033,0.058823529,0.887698413
0.333333333,0.5,6.99E-05,0.917241379,0.666666667,0.045112782,0.4,0.333333333,0.277777778
0.407407407,0.740740741,7.21E-05,0.851034483,0.888888889,0.087520259,0.153846154,0.094339623,0.530094597
0.166666667,0.666666667,7.15E-05,0.894736842,0.666666667,0.058823529,0.533333333,0.428571429,0.55
0.285714286,0.904761905,4.40E-05,0.761038961,0.714285714,0.156996587,0.219047619,0.076923077,0.657500172
0.5,0.666666667,5.76E-05,0.852140078,0.583333333,0.086757991,0.287878788,0.125,0.55
0.222222222,0.777777778,1.72E-05,0.620253165,0.444444444,0.306122449,0.416666667,0.4,0.674074074
0.111111111,0.666666667,8.06E-06,0.389830508,0.333333333,0.782608696,0.5,0.2,0.62962963
0.428571429,0.821428571,4.98E-05,0.800724638,0.892857143,0.124434389,0.145502646,0.043478261,0.569611936
0.375,1,9.30E-05,0.914728682,0.875,0.046610169,0.392857143,0.25,0.7875
0.45,0.9,2.26E-05,0.629955947,0.45,0.293706294,0.221052632,0.024390244,0.754047619
0.285714286,1,8.29E-05,0.859813084,1,0.081521739,0.714285714,0.5,0.885714286
0.294117647,0.882352941,0.000161037,0.929336188,0.764705882,0.038018433,0.242647059,0.04,0.714285714
0.166666667,1,8.94E-05,0.904255319,1,0.052941176,0.6,0.333333333,0.9
0.375,0.875,6.47E-05,0.845360825,0.875,0.091463415,0.535714286,0.428571429,0.6875
0.166666667,0.666666667,9.62E-05,0.91959799,1,0.043715847,0.533333333,0.333333333,0.583333333
0.166666667,0.5,9.51E-05,0.937823834,0.833333333,0.033149171,0.4,0.2,0.388888889
0.142857143,0.714285714,5.45E-05,0.834482759,0.857142857,0.099173554,0.571428571,0.333333333,0.657142857
0.260869565,0.869565217,6.28E-05,0.860902256,0.782608696,0.080786026,0.146245059,0.037037037,0.650828157
0.307692308,0.769230769,5.09E-05,0.8203125,0.846153846,0.10952381,0.294871795,0.090909091,0.571794872
0.347826087,0.782608696,3.22E-05,0.705705706,0.434782609,0.208510638,0.193675889,0.25,0.517494824
0.375,0.875,3.78E-05,0.827586207,0.75,0.104166667,0.357142857,0.111111111,0.645833333
0.125,1,0.000139164,0.941333333,1,0.031161473,0.392857143,0.142857143,0.6875
0.5,1,4.94E-05,0.854545455,0.833333333,0.085106383,0.533333333,0.25,0.777777778
0.272727273,0.727272727,1.46E-05,0.662337662,0.272727273,0.254901961,0.236363636,0.090909091,0.512121212
0.285714286,0.714285714,9.91E-06,0.578947368,0.285714286,0.363636364,0.380952381,0.333333333,0.523809524
0.419354839,0.709677419,7.24E-05,0.841607565,0.838709677,0.094101124,0.144086022,0.066666667,0.488076082
0.411764706,1,3.08E-05,0.680327869,0.235294118,0.234939759,0.286764706,0.117647059,0.793464052
0.5,0.642857143,9.06E-05,0.917808219,1,0.044776119,0.197802198,0.076923077,0.461904762
0,1,2.29E-05,0.50877193,0.5,0.482758621,1,0.714285714,1
0.428571429,0.857142857,5.95E-05,0.835443038,1,0.098484848,0.619047619,0.555555556,0.676190476
0.405405405,0.891891892,0.000197688,0.888165454,0.918918919,0.062958172,0.219219219,0.466666667,0.572970498
0.470588235,0.852941176,5.41E-05,0.774236388,0.735294118,0.145797599,0.151515152,0.090909091,0.645507434
0.5,0.571428571,8.70E-05,0.914691943,0.928571429,0.046632124,0.197802198,0.058823529,0.416666667
0.25,0.75,4.05E-05,0.810526316,0.75,0.116883117,0.272727273,0.090909091,0.513888889
0.424242424,0.787878788,5.16E-05,0.820668693,0.818181818,0.109259259,0.111742424,0.052631579,0.517965368
0.142857143,0.928571429,6.74E-05,0.8820059,0.785714286,0.066889632,0.21978022,0.052631579,0.678571429
0.125,0.75,2.60E-05,0.66,0.5,0.257575758,0.607142857,0.333333333,0.708333333
0.47826087,0.782608696,5.66E-05,0.830985915,0.826086957,0.101694915,0.166007905,0.217391304,0.430227743
0.142857143,0.571428571,0.000164901,0.953125,0.714285714,0.024590164,0.428571429,0.2,0.5
0,1,0.000125102,0.888059701,1,0.06302521,1,0.6,1
0.5,0.888888889,6.17E-05,0.814814815,0.666666667,0.113636364,0.261437908,0.307692308,0.653523945
0.111111111,0.777777778,0.000101274,0.923322684,0.888888889,0.041522491,0.333333333,0.090909091,0.648148148
0.333333333,0.888888889,3.61E-05,0.762962963,0.666666667,0.155339806,0.444444444,0.2,0.733333333
0.333333333,1,2.05E-05,0.639344262,0.666666667,0.282051282,0.733333333,0.454545455,0.866666667
0.411764706,1,7.03E-05,0.836644592,0.529411765,0.09762533,0.272058824,0.043478261,0.84379085
0.125,0.875,8.38E-05,0.872689938,0.5,0.072941176,0.258333333,0.103448276,0.787450397
0.4,0.75,7.14E-05,0.869481766,0.75,0.075055188,0.178947368,0.066666667,0.624047619
0,1,3.20E-05,0.628318584,0.285714286,0.295774648,1,0.666666667,1
0.5,0.875,2.48E-05,0.692307692,0.5,0.222222222,0.5,0.6,0.658333333
0.142857143,0.857142857,2.34E-05,0.619047619,0.142857143,0.307692308,0.761904762,0.714285714,0.80952381
0.304347826,0.913043478,0.000143302,0.904761905,0.913043478,0.052631579,0.217391304,0.043478261,0.65310559
0.333333333,1,0.000175564,0.943502825,0.833333333,0.02994012,0.666666667,0.4,0.805555556
0.466666667,1,4.60E-05,0.77385159,0.4,0.146118721,0.304761905,0.032258065,0.86031746
0.272727273,0.727272727,7.88E-05,0.913621262,0.909090909,0.047272727,0.236363636,0.090909091,0.53030303
0.25,0.625,6.62E-05,0.903225806,0.875,0.053571429,0.321428571,0.333333333,0.441666667
0.5,0.636363636,7.02E-05,0.897435897,0.818181818,0.057142857,0.121212121,0.071428571,0.383333333
0.4,0.84,9.54E-05,0.863013699,0.84,0.079365079,0.2,0.058823529,0.563555556
0,1,0.000114589,0.879032258,0.5,0.068807339,1,0.6,1
0.483870968,0.870967742,6.72E-05,0.831234257,0.806451613,0.101515152,0.144086022,0.111111111,0.578697931
0.285714286,0.428571429,7.12E-05,0.918604651,0.714285714,0.044303797,0.333333333,0.333333333,0.214285714
0.333333333,0.833333333,6.26E-05,0.894736842,1,0.058823529,0.466666667,0.333333333,0.611111111
0.125,0.875,9.58E-05,0.896678967,0.875,0.057613169,0.5,0.333333333,0.791666667
0.166666667,0.666666667,7.10E-05,0.894039735,0.833333333,0.059259259,0.533333333,0.428571429,0.55
0.5,0,4.68E-05,0.898989899,0.833333333,0.056179775,0.333333333,0.333333333,0
0.454545455,0.696969697,0.000101696,0.907849829,0.96969697,0.05075188,0.102272727,0.052631579,0.442306179
0.333333333,1,0.000104077,0.933962264,1,0.035353535,0.466666667,0.142857143,0.777777778
0.2,0.8,8.12E-05,0.885321101,0.866666667,0.064766839,0.238095238,0.066666667,0.54
0.090909091,0.909090909,4.76E-05,0.76146789,0.454545455,0.156626506,0.472727273,0.111111111,0.822510823
0,1,2.21E-05,0.538461538,0.428571429,0.428571429,1,0.666666667,1
0,1,4.42E-05,0.736842105,0.5,0.178571429,1,0.6,1
0.181818182,0.909090909,0.000109526,0.900943396,0.909090909,0.054973822,0.381818182,0.238095238,0.727777778
0.181818182,1,1.72E-05,0.576923077,0.363636364,0.366666667,0.4,0.090909091,0.851515152
0.25,1,2.37E-05,0.703125,0.583333333,0.211111111,0.287878788,0.076923077,0.791666667
0,1,8.06E-05,0.809954751,0.714285714,0.117318436,1,0.666666667,1
0.333333333,0.666666667,2.05E-05,0.709090909,0.833333333,0.205128205,0.533333333,0.6,0.5
0.485714286,0.857142857,2.24E-05,0.709401709,0.514285714,0.204819277,0.085714286,0.025641026,0.606122449
0.5,0.625,0.000116299,0.930599369,0.875,0.037288136,0.392857143,0.333333333,0.491666667
0.333333333,1,6.48E-05,0.748987854,0.444444444,0.167567568,0.861111111,0.555555556,0.94047619
0.222222222,0.777777778,6.69E-05,0.888372093,0.777777778,0.062827225,0.333333333,0.090909091,0.62962963
0.379310345,1,2.13E-05,0.544444444,0.413793103,0.418367347,0.201970443,0.137254902,0.776163109
0.285714286,0.904761905,0.000103331,0.898172324,0.904761905,0.056686047,0.185714286,0.085714286,0.646031746
0.5,0.931818182,9.37E-05,0.88013468,0.954545455,0.068094874,0.094080338,0.139240506,0.531331169
0.142857143,1,4.19E-05,0.82300885,0.714285714,0.107526882,0.476190476,0.142857143,0.833333333
0,1,5.05E-05,0.761904762,0.666666667,0.15625,1,0.8,1
0.352941176,1,6.83E-05,0.814159292,0.735294118,0.114130435,0.14973262,0.142857143,0.763120703
0.375,1,2.13E-05,0.642857143,0.5,0.277777778,0.535714286,0.384615385,0.818452381
0.466666667,1,5.17E-05,0.793548387,0.666666667,0.130081301,0.304761905,0.047619048,0.834920635
0.4,0.733333333,6.06E-05,0.857142857,0.666666667,0.083333333,0.228571429,0.066666667,0.584444444
0.142857143,1,9.46E-06,0.446808511,0.285714286,0.619047619,0.619047619,0.4,0.923809524
0.5,1,9.57E-05,0.919191919,0.666666667,0.043956044,0.533333333,0.25,0.777777778
0.333333333,0.833333333,6.31E-05,0.869565217,0.666666667,0.075,0.6,0.5,0.677777778
0.142857143,1,5.32E-05,0.855072464,0.571428571,0.084745763,0.476190476,0.142857143,0.833333333
0.47826087,0.652173913,0.000199937,0.959210526,1,0.021262003,0.122529644,0.052631579,0.422360248
0.476190476,1,7.45E-05,0.810457516,0.761904762,0.116935484,0.276190476,0.090909091,0.814021164
0.444444444,0.888888889,3.75E-05,0.672955975,0.444444444,0.242990654,0.722222222,0.692307692,0.801587302
0.142857143,0.857142857,3.60E-05,0.714285714,0.714285714,0.2,0.761904762,0.714285714,0.80952381
0,1,2.16E-05,0.577464789,0.166666667,0.365853659,1,0.8,1
0.166666667,0.666666667,0.000103025,0.924528302,0.666666667,0.040816327,0.533333333,0.333333333,0.583333333
0.5,0,9.46E-05,0.947368421,0.666666667,0.027777778,0.333333333,0.333333333,0
0.142857143,1,6.62E-05,0.880239521,0.714285714,0.068027211,0.476190476,0.142857143,0.833333333
0.333333333,1,1.84E-05,0.714285714,0.666666667,0.2,0.466666667,0.142857143,0.777777778
0.157894737,0.684210526,7.34E-05,0.894736842,0.736842105,0.058823529,0.152046784,0.04,0.503007519
0,1,5.52E-06,0.2,0.125,2,1,0.714285714,1
0.5,0.85,3.20E-05,0.692832765,0.45,0.221674877,0.236842105,0.2,0.59489011
0.166666667,0.5,0.00011932,0.949790795,0.833333333,0.026431718,0.4,0.2,0.388888889
0.125,0.791666667,6.18E-05,0.860805861,0.833333333,0.080851064,0.137681159,0.027027027,0.623611111
0.142857143,0.714285714,3.56E-05,0.766990291,0.571428571,0.151898734,0.571428571,0.333333333,0.657142857
0.363636364,0.727272727,7.08E-05,0.876923077,0.818181818,0.070175439,0.098484848,0.043478261,0.508297258
0.428571429,0.857142857,4.91E-05,0.872,0.857142857,0.073394495,0.380952381,0.142857143,0.571428571
0,1,1.89E-05,0.5,0.142857143,0.5,1,0.666666667,1
0.222222222,0.888888889,5.29E-05,0.843575419,0.666666667,0.092715232,0.388888889,0.076923077,0.755555556
0.166666667,0.833333333,0.000106705,0.902222222,0.833333333,0.054187192,0.733333333,0.666666667,0.766666667
0.222222222,1,6.41E-05,0.851162791,0.777777778,0.087431694,0.444444444,0.142857143,0.833333333
0.5,0.625,9.93E-05,0.926470588,0.875,0.03968254,0.357142857,0.333333333,0.3125
0.142857143,0.571428571,8.47E-05,0.912621359,1,0.04787234,0.428571429,0.333333333,0.471428571
0.285714286,0.571428571,7.21E-06,0.470588235,0.285714286,0.5625,0.428571429,0.333333333,0.428571429
0.5,1,2.05E-05,0.582089552,0.25,0.358974359,0.424242424,0.333333333,0.900757576
0.375,1,2.25E-05,0.575757576,0.375,0.368421053,0.75,0.428571429,0.870833333
0.166666667,0.833333333,1.79E-05,0.708333333,0.666666667,0.205882353,0.466666667,0.5,0.7
0,1,4.42E-05,0.736842105,0.5,0.178571429,1,0.8,1
0.5,0.75,7.61E-05,0.906103286,0.875,0.051813472,0.357142857,0.25,0.5
0.2,1,1.22E-05,0.402777778,0.133333333,0.74137931,0.40952381,0.2,0.854603175
0.181818182,0.909090909,5.65E-05,0.838297872,0.727272727,0.096446701,0.345454545,0.142857143,0.703030303
0.475,0.775,0.000151795,0.913621262,0.875,0.047272727,0.116666667,0.122807018,0.530033578
0.28,0.84,3.47E-05,0.749318801,0.76,0.167272727,0.153333333,0.085714286,0.592857143
0.25,0.8125,9.19E-05,0.91015625,0.8125,0.049356223,0.191666667,0.047619048,0.577083333
0.142857143,0.571428571,0.000122099,0.937716263,1,0.033210332,0.428571429,0.2,0.5
0.166666667,0.666666667,6.36E-05,0.883211679,0.833333333,0.066115702,0.533333333,0.333333333,0.583333333
0.0625,1,5.13E-05,0.734463277,0.5,0.180769231,0.391666667,0.076923077,0.903472222
0.428571429,0.857142857,3.15E-05,0.795454545,0.571428571,0.128571429,0.428571429,0.25,0.647619048
0.225806452,0.838709677,5.36E-05,0.817054264,0.64516129,0.111954459,0.12688172,0.161290323,0.575848345
0.4,0.84,3.81E-05,0.743842365,0.52,0.17218543,0.173333333,0.142857143,0.60431746
0.363636364,0.909090909,2.87E-06,0.161290323,0,2.6,0.472727273,0.466666667,0.782106782
0,1,1.16E-05,0.423076923,0.166666667,0.681818182,1,0.6,1
0.375,0.6875,0.000162822,0.942922374,1,0.030266344,0.208333333,0.12,0.3125
0,1,1.13E-05,0.373134328,0.285714286,0.84,1,0.666666667,1
0.304347826,0.826086957,0.000125337,0.896078431,0.869565217,0.057986871,0.209486166,0.185185185,0.506625259
0.222222222,0.555555556,6.87E-05,0.890909091,0.888888889,0.06122449,0.333333333,0.142857143,0.407407407
0.5,0.9,2.30E-05,0.593495935,0.5,0.342465753,0.555555556,0.4,0.716666667
0.333333333,1,6.99E-05,0.904761905,0.666666667,0.052631579,0.466666667,0.142857143,0.777777778
0.473684211,0.894736842,5.23E-05,0.78553616,0.684210526,0.136507937,0.251461988,0.142857143,0.72622845
0.222222222,1,5.50E-05,0.813471503,0.666666667,0.114649682,0.5,0.5,0.884126984
0.5,1,9.72E-05,0.889423077,1,0.062162162,0.348484848,0.076923077,0.815079365
0.363636364,0.909090909,5.99E-05,0.88185654,0.727272727,0.066985646,0.254545455,0.166666667,0.654545455
0.333333333,0.888888889,7.88E-05,0.910931174,1,0.048888889,0.305555556,0.142857143,0.651851852
0,0.875,6.31E-05,0.792079208,0.875,0.13125,0.75,0.714285714,0.791666667
0.222222222,0.777777778,0.000167856,0.952286282,0.888888889,0.025052192,0.333333333,0.090909091,0.62962963
0.285714286,0.857142857,4.73E-05,0.801526718,0.428571429,0.123809524,0.619047619,0.714285714,0.69047619
0.5,0.882352941,5.30E-05,0.723700887,0.558823529,0.19089317,0.1942959,0.137254902,0.604137611
0.37037037,0.925925926,2.58E-05,0.692789969,0.407407407,0.221719457,0.13960114,0.2,0.676396238
0.125,0.625,4.97E-05,0.828947368,0.75,0.103174603,0.464285714,0.333333333,0.55
0.333333333,1,1.37E-05,0.52,0.5,0.461538462,0.8,0.5,0.9
0.382352941,0.823529412,0.000130246,0.89769821,0.882352941,0.056980057,0.142602496,0.333333333,0.552921099
0.333333333,1,1.58E-05,0.555555556,0.333333333,0.4,0.8,0.5,0.9
0.333333333,1,6.47E-05,0.848275862,0.833333333,0.089430894,0.733333333,0.666666667,0.866666667
0.5,0.791666667,8.33E-05,0.903133903,0.833333333,0.05362776,0.123188406,0.034482759,0.594444444
0.2,1,8.81E-05,0.792060491,0.733333333,0.131264916,0.523809524,0.142857143,0.91003367
0.125,0.75,2.80E-05,0.76344086,0.75,0.154929577,0.392857143,0.25,0.591666667
0.344827586,0.965517241,2.84E-05,0.622911695,0.448275862,0.302681992,0.194581281,0.111111111,0.704737408
0.25,1,6.62E-05,0.865979381,1,0.077380952,0.464285714,0.076923077,0.875
0.3,0.7,3.19E-05,0.808,0.6,0.118811881,0.266666667,0.2,0.47
0.285714286,0.428571429,3.38E-05,0.842696629,0.428571429,0.093333333,0.333333333,0.142857143,0.333333333
0.066666667,0.8,5.76E-05,0.872611465,0.8,0.072992701,0.19047619,0.066666667,0.612698413
0.125,0.75,6.47E-05,0.828282828,0.875,0.103658537,0.607142857,0.333333333,0.708333333
0.291666667,0.958333333,0.000141931,0.934256055,0.958333333,0.035185185,0.137681159,0.04,0.69484127
0.222222222,0.777777778,0.000161198,0.946502058,1,0.02826087,0.361111111,0.230769231,0.559259259
0.333333333,0.666666667,8.38E-05,0.908745247,1,0.050209205,0.333333333,0.333333333,0.444444444
0.3125,0.65625,2.64E-05,0.71657754,0.53125,0.197761194,0.106854839,0.066666667,0.406696429
0.363636364,0.772727273,6.61E-05,0.878095238,0.636363636,0.069414317,0.138528139,0.047619048,0.589393939
0,1,1.94E-05,0.505882353,0.571428571,0.488372093,1,0.666666667,1
0.5,1,3.15E-05,0.704225352,0.4,0.21,0.466666667,0.238095238,0.785714286
0.444444444,0.555555556,1.65E-05,0.701492537,0.333333333,0.212765957,0.277777778,0.2,0.259259259
0.444444444,0.777777778,6.41E-05,0.851162791,0.777777778,0.087431694,0.444444444,0.333333333,0.622222222
0.386363636,0.772727273,6.04E-05,0.823874755,0.772727273,0.106888361,0.095137421,0.098591549,0.532650052
0.45,0.9,5.71E-05,0.837962963,0.75,0.096685083,0.184210526,0.071428571,0.601666667
0.111111111,0.777777778,6.17E-05,0.854368932,0.777777778,0.085227273,0.416666667,0.285714286,0.703703704
0.25,1,7.29E-05,0.876777251,0.75,0.07027027,0.464285714,0.076923077,0.875
0.357142857,0.857142857,3.54E-05,0.788944724,0.714285714,0.133757962,0.230769231,0.142857143,0.608843537
0.461538462,0.769230769,5.00E-05,0.830645161,0.615384615,0.101941748,0.269230769,0.076923077,0.552380952
0.4,0.6,0.000205317,0.958762887,0.9,0.021505376,0.311111111,0.333333333,0.39
0.3125,0.90625,1.92E-05,0.661016949,0.46875,0.256410256,0.100806452,0.03030303,0.677604167
0.222222222,0.888888889,0.000101274,0.917460317,0.888888889,0.044982699,0.361111111,0.166666667,0.674074074
0.428571429,0.571428571,0.000108582,0.937743191,0.857142857,0.033195021,0.380952381,0.25,0.357142857
0.166666667,1,5.94E-05,0.86259542,0.833333333,0.079646018,0.6,0.333333333,0.9
0.166666667,0.5,0.000181346,0.966386555,0.666666667,0.017391304,0.4,0.2,0.388888889
0.368421053,0.605263158,5.52E-05,0.84498094,0.842105263,0.091729323,0.086770982,0.018181818,0.376420217
0.488888889,0.888888889,6.32E-05,0.78008658,0.622222222,0.140954495,0.128282828,0.061728395,0.686949594
0,1,0.000152961,0.906542056,0.666666667,0.051546392,1,0.6,1
0.5,0.8,3.15E-05,0.735294118,0.4,0.18,0.4,0.25,0.732142857
0,1,3.35E-05,0.602836879,0.25,0.329411765,1,0.571428571,1
0,1,2.00E-05,0.558823529,0.333333333,0.394736842,1,0.6,1
0.5,0.854166667,0.000284803,0.890669955,1,0.061375173,0.235815603,0.578947368,0.470603491
0,1,0.000109597,0.832335329,0.625,0.100719424,1,0.571428571,1
0.142857143,1,3.11E-05,0.758241758,0.857142857,0.15942029,0.523809524,0.25,0.819047619
0,1,8.41E-06,0.347826087,0.333333333,0.9375,1,0.6,1
0,1,0.000100923,0.864864865,0.5,0.078125,1,0.6,1
0.357142857,0.928571429,3.33E-05,0.770833333,0.857142857,0.148648649,0.241758242,0.2,0.65952381
0.414634146,0.804878049,6.05E-05,0.81875,0.829268293,0.110687023,0.106097561,0.064516129,0.565653046
0.461538462,0.820512821,3.87E-05,0.707100592,0.512820513,0.207112971,0.133603239,0.142857143,0.650871351
0.125,1,3.78E-05,0.774193548,0.75,0.145833333,0.5,0.142857143,0.866666667
0.259259259,1,2.83E-05,0.691428571,0.444444444,0.223140496,0.153846154,0.047619048,0.818518519
0.441860465,0.744186047,8.02E-05,0.8115727,0.744186047,0.116087751,0.140642303,0.034482759,0.629497634
0.285714286,1,4.96E-06,0.268292683,0.142857143,1.363636364,0.714285714,0.5,0.885714286
0.470588235,0.941176471,0.000130618,0.909560724,0.882352941,0.049715909,0.124777184,0.020408163,0.782002801
0.4375,0.8125,3.25E-05,0.774647887,0.4375,0.145454545,0.2,0.047619048,0.589583333
0.142857143,0.714285714,2.39E-05,0.746478873,1,0.169811321,0.428571429,0.428571429,0.423809524
0.434782609,0.782608696,4.68E-05,0.730192719,0.565217391,0.184750733,0.249011858,0.142857143,0.592123094
0,1,1.26E-05,0.307692308,0.1,1.125,1,0.555555556,1
0.388888889,0.833333333,6.59E-05,0.87037037,0.833333333,0.074468085,0.183006536,0.076923077,0.601851852
0.5,0.75,5.64E-05,0.846153846,0.8125,0.090909091,0.216666667,0.066666667,0.597916667
0.489361702,0.893617021,5.36E-05,0.801204819,0.808510638,0.12406015,0.091581869,0.164556962,0.603371805
0.111111111,1,7.22E-05,0.858333333,0.777777778,0.082524272,0.472222222,0.076923077,0.9
0.444444444,0.777777778,7.50E-05,0.884297521,0.777777778,0.065420561,0.388888889,0.230769231,0.640740741
0,1,4.73E-05,0.75,1,0.166666667,1,0.6,1
0.090909091,0.818181818,7.91E-05,0.784090909,0.636363636,0.137681159,0.690909091,0.333333333,0.797979798
0.333333333,1,6.17E-05,0.771929825,0.777777778,0.147727273,0.722222222,0.47826087,0.84973545
0.25,0.625,6.70E-05,0.904255319,0.625,0.052941176,0.321428571,0.2,0.525
0.428571429,1,7.79E-05,0.869346734,0.428571429,0.075144509,0.619047619,0.454545455,0.819047619
0.166666667,1,6.20E-05,0.867647059,1,0.076271186,0.6,0.333333333,0.9
0.5,0.5,0.000128363,0.939953811,0.8,0.031941032,0.288888889,0.2,0.393333333
0.142857143,1,4.33E-05,0.827586207,0.571428571,0.104166667,0.476190476,0.142857143,0.833333333
0.333333333,0.80952381,3.14E-05,0.754512635,0.619047619,0.162679426,0.161904762,0.047619048,0.693362193
0,1,4.73E-06,0.230769231,0.166666667,1.666666667,1,0.6,1
